Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ML_Segment,Cluster
17432.0,12,1,174.85,1,3,1,131,⚠️ At Risk,Inactive,3
17436.0,8,1,76.5,2,3,1,231,⚠️ At Risk,Low Value,3
17441.0,8,1,293.35,2,3,2,232,⚠️ At Risk,Low Value,3
17449.0,6,1,298.68,3,3,2,332,📈 Potential Loyalists,Low Value,2
17457.0,8,1,355.38,2,3,3,233,⚠️ At Risk,Medium Value,3
17465.0,12,2,408.37,1,4,3,143,⚠️ At Risk,Medium Value,3
17476.0,14,1,260.36,1,3,2,132,⚠️ At Risk,Inactive,3
17487.0,4,1,160.55,3,3,1,331,📈 Potential Loyalists,Low Value,2
17508.0,9,1,610.95,2,3,3,233,⚠️ At Risk,Medium Value,3
17511.0,1,2,8367.81,4,4,4,444,👑 Champions,High Value,0
17512.0,5,1,864.8900000000001,3,3,4,334,📈 Potential Loyalists,High Value,2
17519.0,15,1,308.44,1,3,2,132,⚠️ At Risk,Inactive,3
17530.0,9,1,263.68,2,3,2,232,⚠️ At Risk,Low Value,3
17539.0,2,1,361.55,4,3,3,433,⭐ Loyal Customers,Medium Value,2
17557.0,9,1,34.0,2,3,1,231,⚠️ At Risk,Low Value,3
17561.0,9,1,192.26999999999998,2,3,1,231,⚠️ At Risk,Low Value,3
17572.0,1,1,62.31,4,3,1,431,⭐ Loyal Customers,Low Value,2
17576.0,12,1,321.21000000000004,1,3,2,132,⚠️ At Risk,Inactive,3
17581.0,12,4,402.2,1,4,3,143,⚠️ At Risk,Medium Value,0
17592.0,15,1,148.3,1,3,1,131,⚠️ At Risk,Inactive,3
17593.0,3,3,1887.44,3,4,4,344,👑 Champions,High Value,0
17596.0,0,1,477.36,4,3,3,433,⭐ Loyal Customers,Medium Value,2
17603.0,6,1,289.85,3,3,2,332,📈 Potential Loyalists,Low Value,2
17606.0,13,1,87.30000000000001,1,3,1,131,⚠️ At Risk,Inactive,3
17610.0,5,2,813.5600000000001,3,4,4,344,👑 Champions,High Value,2
17611.0,14,1,507.49,1,3,3,133,⚠️ At Risk,Medium Value,3
17623.0,1,1,197.05,4,3,1,431,⭐ Loyal Customers,Low Value,2
17625.0,1,1,675.12,4,3,4,434,👑 Champions,High Value,2
17631.0,6,1,63.5,3,3,1,331,📈 Potential Loyalists,Low Value,2
17642.0,10,1,281.02,2,3,2,232,⚠️ At Risk,Low Value,3
17646.0,0,1,435.5,4,3,3,433,⭐ Loyal Customers,Medium Value,2
17660.0,13,1,163.47,1,3,1,131,⚠️ At Risk,Inactive,3
17675.0,0,2,480.70000000000005,4,4,3,443,👑 Champions,Medium Value,2
17677.0,0,4,1030.65,4,4,4,444,👑 Champions,High Value,0
17679.0,12,2,465.0,1,4,3,143,⚠️ At Risk,Medium Value,3
17696.0,5,1,427.52,3,3,3,333,📈 Potential Loyalists,Medium Value,2
17700.0,15,1,696.73,1,3,4,134,⚠️ At Risk,High Value,3
17707.0,9,1,51.0,2,3,1,231,⚠️ At Risk,Low Value,3
17716.0,13,1,520.2,1,3,3,133,⚠️ At Risk,Medium Value,3
17739.0,9,1,411.20000000000005,2,3,3,233,⚠️ At Risk,Medium Value,3
17742.0,14,1,218.54999999999998,1,3,2,132,⚠️ At Risk,Inactive,3
17754.0,4,1,285.48,3,3,2,332,📈 Potential Loyalists,Low Value,2
17764.0,12,1,194.65,1,3,1,131,⚠️ At Risk,Inactive,3
17768.0,14,1,408.07,1,3,3,133,⚠️ At Risk,Medium Value,3
17797.0,0,1,208.68,4,3,2,432,⭐ Loyal Customers,Low Value,2
17799.0,2,1,348.61,4,3,3,433,⭐ Loyal Customers,Medium Value,2
17802.0,2,2,522.95,4,4,3,443,👑 Champions,Medium Value,2
17804.0,15,1,124.95,1,3,1,131,⚠️ At Risk,Inactive,3
17809.0,1,2,761.7,4,4,4,444,👑 Champions,High Value,2
17816.0,0,1,24.630000000000003,4,3,1,431,⭐ Loyal Customers,Low Value,2
17818.0,14,1,130.18,1,3,1,131,⚠️ At Risk,Inactive,3
17819.0,2,1,545.1,4,3,3,433,⭐ Loyal Customers,Medium Value,2
17825.0,2,3,467.46,4,4,3,443,👑 Champions,Medium Value,0
17841.0,0,6,2329.26,4,4,4,444,👑 Champions,High Value,0
17848.0,9,1,175.20000000000002,2,3,1,231,⚠️ At Risk,Low Value,3
17850.0,8,15,7411.14,2,4,4,244,⚠️ At Risk,High Value,1
17851.0,4,2,755.26,3,4,4,344,👑 Champions,High Value,2
17852.0,1,2,380.36,4,4,3,443,👑 Champions,Medium Value,2
17853.0,12,1,584.35,1,3,3,133,⚠️ At Risk,Medium Value,3
17854.0,8,1,135.94,2,3,1,231,⚠️ At Risk,Low Value,3
17858.0,9,1,533.97,2,3,3,233,⚠️ At Risk,Medium Value,3
17860.0,4,2,256.69,3,4,2,342,📈 Potential Loyalists,Low Value,2
17861.0,6,1,328.99,3,3,3,333,📈 Potential Loyalists,Medium Value,2
17865.0,8,5,2444.77,2,4,4,244,⚠️ At Risk,High Value,0
17866.0,1,1,149.5,4,3,1,431,⭐ Loyal Customers,Low Value,2
17867.0,13,1,85.95,1,3,1,131,⚠️ At Risk,Inactive,3
17880.0,6,1,171.6,3,3,1,331,📈 Potential Loyalists,Low Value,2
17884.0,5,4,454.12,3,4,3,343,📈 Potential Loyalists,Medium Value,0
17908.0,2,1,400.91,4,3,3,433,⭐ Loyal Customers,Medium Value,2
17909.0,13,1,132.55,1,3,1,131,⚠️ At Risk,Inactive,3
17910.0,2,1,261.7,4,3,2,432,⭐ Loyal Customers,Low Value,2
17913.0,12,2,277.35,1,4,2,142,⚠️ At Risk,Inactive,3
17916.0,9,1,25.46,2,3,1,231,⚠️ At Risk,Low Value,3
17920.0,2,3,1336.95,4,4,4,444,👑 Champions,High Value,0
17929.0,7,1,392.40000000000003,3,3,3,333,📈 Potential Loyalists,Medium Value,2
17935.0,11,1,106.25,2,3,1,231,⚠️ At Risk,Low Value,3
17940.0,12,1,4380.0,1,3,4,134,⚠️ At Risk,High Value,3
17949.0,1,10,5749.56,4,4,4,444,👑 Champions,High Value,0
17954.0,0,2,348.82,4,4,3,443,👑 Champions,Medium Value,2
17958.0,4,1,465.42,3,3,3,333,📈 Potential Loyalists,Medium Value,2
17961.0,1,3,465.96,4,4,3,443,👑 Champions,Medium Value,0
17965.0,1,1,272.02,4,3,2,432,⭐ Loyal Customers,Low Value,2
17969.0,2,2,199.65,4,4,1,441,⭐ Loyal Customers,Low Value,2
17978.0,7,1,123.1,3,3,1,331,📈 Potential Loyalists,Low Value,2
17984.0,15,1,229.46,1,3,2,132,⚠️ At Risk,Inactive,3
17988.0,7,2,167.65,3,4,1,341,📈 Potential Loyalists,Low Value,2
17990.0,8,1,332.70000000000005,2,3,3,233,⚠️ At Risk,Medium Value,3
17998.0,14,2,319.19,1,4,2,142,⚠️ At Risk,Inactive,3
18001.0,13,1,176.6,1,3,1,131,⚠️ At Risk,Inactive,3
18002.0,8,1,44.32,2,3,1,231,⚠️ At Risk,Low Value,3
18037.0,14,1,21.95,1,3,1,131,⚠️ At Risk,Inactive,3
18051.0,7,1,333.3,3,3,3,333,📈 Potential Loyalists,Medium Value,2
18061.0,12,1,312.21,1,3,2,132,⚠️ At Risk,Inactive,3
18065.0,6,2,306.9,3,4,2,342,📈 Potential Loyalists,Low Value,2
18071.0,11,1,227.25,2,3,2,232,⚠️ At Risk,Low Value,3
18077.0,3,2,376.1,3,4,3,343,📈 Potential Loyalists,Medium Value,2
18087.0,2,4,989.74,4,4,4,444,👑 Champions,High Value,0
18092.0,11,1,1077.6,2,3,4,234,⚠️ At Risk,High Value,3
18102.0,0,7,37933.7,4,4,4,444,👑 Champions,High Value,1
18108.0,13,1,493.25,1,3,3,133,⚠️ At Risk,Medium Value,3
18145.0,7,1,309.7,3,3,2,332,📈 Potential Loyalists,Low Value,2
18162.0,8,1,379.16,2,3,3,233,⚠️ At Risk,Medium Value,3
18168.0,0,2,598.01,4,4,3,443,👑 Champions,Medium Value,2
18172.0,5,1,233.10000000000002,3,3,2,332,📈 Potential Loyalists,Low Value,2
18177.0,0,1,334.5,4,3,3,433,⭐ Loyal Customers,Medium Value,2
18181.0,11,1,298.99,2,3,2,232,⚠️ At Risk,Low Value,3
18203.0,7,1,109.08,3,3,1,331,📈 Potential Loyalists,Low Value,2
18219.0,8,1,151.72,2,3,1,231,⚠️ At Risk,Low Value,3
18220.0,1,1,253.64000000000001,4,3,2,432,⭐ Loyal Customers,Low Value,2
18223.0,12,1,1185.16,1,3,4,134,⚠️ At Risk,High Value,3
18225.0,11,1,59.5,2,3,1,231,⚠️ At Risk,Low Value,3
18229.0,12,1,381.0,1,3,3,133,⚠️ At Risk,Medium Value,3
18259.0,8,1,356.40000000000003,2,3,3,233,⚠️ At Risk,Medium Value,3
18260.0,0,1,308.38,4,3,2,432,⭐ Loyal Customers,Low Value,2
18268.0,5,1,375.18,3,3,3,333,📈 Potential Loyalists,Medium Value,2
18271.0,8,1,192.54999999999998,2,3,1,231,⚠️ At Risk,Low Value,3
18275.0,7,1,372.64,3,3,3,333,📈 Potential Loyalists,Medium Value,2
18276.0,5,1,218.05,3,3,2,332,📈 Potential Loyalists,Low Value,2
18286.0,0,1,462.95,4,3,3,433,⭐ Loyal Customers,Medium Value,2
